barcode	gene_id	raw_count	scaled_estimate	transcript_id
TCGA-A6-5659-01A-01R-1653-07	ELF2|1998	1792.0	2.10267983699914e-05	uc003ihm.1,uc003ihn.1,uc003iho.1,uc003ihp.1,uc003ihq.2,uc010ioh.2,uc011chc.1
TCGA-A6-5659-01A-01R-1653-07	ELF3|1999	25157.0	0.000281295756312979	uc001gxg.3,uc001gxh.3,uc001gxi.3
TCGA-A6-5659-01A-01R-1653-07	ELF4|2000	5809.0	4.93190593448441e-05	uc004evd.3,uc004eve.3
TCGA-A6-5659-01A-01R-1653-07	ELF5|2001	10.0	1.82395217281782e-07	uc001mvo.1,uc001mvp.1,uc001mvq.1,uc009ykd.1
TCGA-A6-5659-01A-01R-1653-07	ELFN1|392617	132.0	1.23924882706015e-06	uc010ksg.2
TCGA-A6-5659-01A-01R-1653-07	ELFN2|114794	25.0	1.02084197207859e-07	uc003asq.3,uc011anh.1
TCGA-A6-5659-01A-01R-1653-07	ELK1|2002	5027.0	6.26020352954324e-05	uc004dik.3,uc004dil.3,uc010nhv.2,uc010nhw.2
TCGA-A6-5659-01A-01R-1653-07	ELK3|2004	538.0	9.14323021627773e-06	uc001teo.1
TCGA-A6-5659-01A-01R-1653-07	ELK4|2005	235.0	2.78302197361162e-06	uc001hcy.1,uc001hcz.2,uc010prq.1
TCGA-A6-5659-01A-01R-1653-07	ELL2|22936	872.0	4.96876697849306e-06	uc003klr.3
TCGA-A6-5659-01A-01R-1653-07	ELL3|80237	196.98	4.00552767093661e-06	uc001zsv.1,uc001zsw.1,uc001zsx.1
TCGA-A6-5659-01A-01R-1653-07	ELL|8178	1255.0	1.09133928785306e-05	uc002njg.2,uc002njh.2,uc010ebq.2
TCGA-A6-5659-01A-01R-1653-07	ELMO1|9844	606.0	9.01622313127071e-06	uc003tfi.1,uc003tfj.1,uc003tfk.1,uc010kxg.1,uc011kbb.1,uc011kbc.1
TCGA-A6-5659-01A-01R-1653-07	ELMO2|63916	2893.0	3.10837603053294e-05	uc002xrs.1,uc002xrt.1,uc002xru.1,uc002xrv.1,uc002xrw.2,uc002xrx.1,uc010zxq.1,uc010zxr.1,uc010zxs.1
TCGA-A6-5659-01A-01R-1653-07	ELMO3|79767	1983.0	2.88448913434294e-05	uc002esa.2,uc002esb.2,uc002esc.2
TCGA-A6-5659-01A-01R-1653-07	ELMOD1|55531	2.0	2.40202537292837e-08	uc001pjm.2,uc010rvs.1,uc010rvt.1
TCGA-A6-5659-01A-01R-1653-07	ELMOD2|255520	622.0	1.88591737350152e-05	uc003iik.2
TCGA-A6-5659-01A-01R-1653-07	ELMOD3|84173	573.0	9.11781061158376e-06	uc002spf.3,uc002spg.3,uc002sph.3,uc010fgg.2,uc010ysn.1,uc010yso.1,uc010ysp.1
TCGA-A6-5659-01A-01R-1653-07	ELN|2006	2568.0	2.77267355407794e-05	uc003tzm.1,uc003tzn.2,uc003tzo.2,uc003tzp.2,uc003tzq.2,uc003tzr.2,uc003tzs.2,uc003tzt.2,uc003tzu.2,uc003tzv.2,uc003tzw.2,uc003tzx.2,uc003tzy.2,uc003tzz.2,uc011kfe.1,uc011kff.1
TCGA-A6-5659-01A-01R-1653-07	ELOF1|84337	1781.0	7.14155943100431e-05	uc002msd.1,uc002mse.1
TCGA-A6-5659-01A-01R-1653-07	ELOVL1|64834	5294.0	0.000135799242097694	uc001ciz.2,uc001cja.2,uc001cjb.2,uc001cjc.2,uc010okh.1
TCGA-A6-5659-01A-01R-1653-07	ELOVL2|54898	16.0	1.37486902107287e-07	uc003mzp.3
TCGA-A6-5659-01A-01R-1653-07	ELOVL3|83401	1.0	2.97525471170916e-08	uc001kut.2
TCGA-A6-5659-01A-01R-1653-07	ELOVL4|6785	21.0	2.56896270320691e-07	uc003pja.3,uc011dyt.1
TCGA-A6-5659-01A-01R-1653-07	ELOVL5|60481	570.0	7.0984227948752e-06	uc003pbq.1,uc003pbr.1,uc003pbs.1,uc003pbt.3,uc003pbu.2,uc011dwx.1,uc011dwy.1
TCGA-A6-5659-01A-01R-1653-07	ELOVL6|79071	1477.0	1.62609935295111e-05	uc003hzz.2,uc003iaa.2
TCGA-A6-5659-01A-01R-1653-07	ELOVL7|79993	970.0	9.08739984489949e-06	uc003jsi.3,uc003jsj.3,uc010iwk.2,uc011cqo.1
TCGA-A6-5659-01A-01R-1653-07	ELP2P|100131454	12.0	1.60851233425968e-07	uc010vqb.1
TCGA-A6-5659-01A-01R-1653-07	ELP2|55250	1520.0	2.2138928924389e-05	uc002kzk.1,uc002kzl.1,uc002kzm.1,uc002kzn.1,uc002kzo.1,uc010xcg.1,uc010xch.1
TCGA-A6-5659-01A-01R-1653-07	ELP3|55140	919.0	1.0181287433696e-05	uc003xgn.3,uc003xgo.3,uc011laq.1,uc011lar.1,uc011las.1,uc011lat.1
TCGA-A6-5659-01A-01R-1653-07	ELP4|26610	790.0	1.90362370024096e-05	uc001mta.1,uc001mtb.2,uc001mtc.2,uc010rdz.1
TCGA-A6-5659-01A-01R-1653-07	ELSPBP1|64100	0.0	0	uc002pht.2
TCGA-A6-5659-01A-01R-1653-07	ELTD1|64123	519.0	5.05008848811214e-06	uc001diq.3
TCGA-A6-5659-01A-01R-1653-07	EMB|133418	1183.0	1.06686680463505e-05	uc003jol.2,uc003jom.2,uc010ivq.2,uc010ivr.2,uc011cpy.1
TCGA-A6-5659-01A-01R-1653-07	EMCN|51705	297.0	2.57609650223322e-06	uc003hvr.2,uc011cel.1,uc011cem.1
TCGA-A6-5659-01A-01R-1653-07	EMD|2010	6872.0	0.000199479842466586	uc004fkl.2
TCGA-A6-5659-01A-01R-1653-07	EME1|146956	164.06	2.6568142172525e-06	uc002iqs.1,uc010dbp.1,uc010dbq.1
TCGA-A6-5659-01A-01R-1653-07	EME2|197342	20.0	6.23450882248423e-07	uc002cmq.1,uc010brw.1
TCGA-A6-5659-01A-01R-1653-07	EMG1|10436	1492.0	5.78271136304698e-05	uc001qsh.3,uc009zfo.2,uc010sfv.1
TCGA-A6-5659-01A-01R-1653-07	EMID1|129080	253.0	4.518999319434e-06	uc003aem.2,uc003aen.2,uc003aeo.2,uc003aep.2
TCGA-A6-5659-01A-01R-1653-07	EMID2|136227	2.0	2.38060663631135e-08	uc003uyo.1,uc010lhy.1
TCGA-A6-5659-01A-01R-1653-07	EMILIN1|11117	3203.0	3.289214040041e-05	uc002rii.3,uc002rik.3,uc010eyq.1
TCGA-A6-5659-01A-01R-1653-07	EMILIN2|84034	406.0	3.54718543059734e-06	uc002kln.2
TCGA-A6-5659-01A-01R-1653-07	EMILIN3|90187	18.77	1.72087957592732e-07	uc002xjy.1
TCGA-A6-5659-01A-01R-1653-07	EML1|2009	304.0	2.37386521278783e-06	uc001ygq.2,uc001ygr.2,uc001ygs.2,uc010avt.1,uc010tww.1
TCGA-A6-5659-01A-01R-1653-07	EML2|24139	2319.66	3.8296484932844e-05	uc002pcn.2,uc002pco.2,uc002pcp.2,uc010ekj.2,uc010ekk.1,uc010xxl.1,uc010xxm.1,uc010xxn.1,uc010xxo.1
TCGA-A6-5659-01A-01R-1653-07	EML3|256364	1119.0	1.34803146983454e-05	uc001ntr.1,uc001nts.1,uc001ntt.1,uc001ntu.1,uc009yny.1,uc010rly.1
TCGA-A6-5659-01A-01R-1653-07	EML4|27436	8078.0	6.11366698143964e-05	uc002rsh.3,uc002rsi.2,uc002rsj.2,uc010fap.2,uc010faq.2,uc010ynv.1
TCGA-A6-5659-01A-01R-1653-07	EML5|161436	41.0	6.80441511962781e-07	uc001xxd.2,uc001xxe.2,uc001xxf.2,uc001xxg.2,uc001xxh.1
TCGA-A6-5659-01A-01R-1653-07	EML6|400954	23.0	2.06941669088702e-07	uc002rya.2,uc002ryb.3
TCGA-A6-5659-01A-01R-1653-07	EMP1|2012	3613.0	4.64700731855993e-05	uc001rbr.2,uc009zhy.2,uc010shr.1
TCGA-A6-5659-01A-01R-1653-07	EMP2|2013	6215.0	4.15423854612935e-05	uc002czx.2
TCGA-A6-5659-01A-01R-1653-07	EMP3|2014	480.0	2.49643663076697e-05	uc002piv.2
TCGA-A6-5659-01A-01R-1653-07	EMR1|2015	11.0	1.52722457712761e-07	uc002mfw.2,uc010dvb.2,uc010dvc.2,uc010xji.1,uc010xjj.1
TCGA-A6-5659-01A-01R-1653-07	EMR2|30817	290.0	2.3445213069371e-06	uc002mzo.1,uc002mzp.1,uc002mzq.1,uc002mzr.1,uc002mzs.1,uc002mzt.1,uc002mzu.1,uc010dzs.1,uc010xnw.1,uc010xnx.1,uc010xny.1
TCGA-A6-5659-01A-01R-1653-07	EMR3|84658	2.0	3.84768584295894e-08	uc002mzi.3,uc010dzp.2,uc010xnv.1
TCGA-A6-5659-01A-01R-1653-07	EMR4P|326342	1.0	1.31197056804144e-08	uc010dve.1,uc010xjk.1
TCGA-A6-5659-01A-01R-1653-07	EMX1|2016	10.0	1.73281786347948e-07	uc002sim.1,uc002sin.1
TCGA-A6-5659-01A-01R-1653-07	EMX2OS|196047	6.0	2.92879730435752e-08	uc001ldf.2,uc001ldg.2
TCGA-A6-5659-01A-01R-1653-07	EMX2|2018	1.0	1.32289217242205e-08	uc001ldh.3,uc001ldi.3
TCGA-A6-5659-01A-01R-1653-07	EN1|2019	0.0	0	uc002tlm.2
TCGA-A6-5659-01A-01R-1653-07	EN2|2020	405.0	4.22145927950268e-06	uc003wmb.2
TCGA-A6-5659-01A-01R-1653-07	ENAH|55740	5577.0	1.43538243876336e-05	uc001hpb.1,uc001hpc.1,uc001hpd.1
TCGA-A6-5659-01A-01R-1653-07	ENAM|10117	0.0	0	uc011caw.1
TCGA-A6-5659-01A-01R-1653-07	ENC1|8507	7373.09	4.6349504886802e-05	uc003kdc.3,uc011css.1
TCGA-A6-5659-01A-01R-1653-07	ENDOD1|23052	1590.0	1.18901058365847e-05	uc001pfh.2
TCGA-A6-5659-01A-01R-1653-07	ENDOG|2021	408.84	1.42618785562329e-05	uc004bwc.2
TCGA-A6-5659-01A-01R-1653-07	ENDOU|8909	1.0	1.94514856194599e-08	uc001rpt.1,uc001rpu.1,uc010sll.1,uc010slm.1
TCGA-A6-5659-01A-01R-1653-07	ENGASE|64772	2954.0	2.38221519214227e-05	uc002jwu.1,uc002jwv.2,uc002jww.2,uc010wtz.1
TCGA-A6-5659-01A-01R-1653-07	ENG|2022	2503.0	3.03859009102955e-05	uc004bsj.3,uc004bsk.3,uc011mam.1
TCGA-A6-5659-01A-01R-1653-07	ENHO|375704	15.0	5.62038065163933e-07	uc003zun.1,uc003zuo.2
TCGA-A6-5659-01A-01R-1653-07	ENKUR|219670	10.0	1.07070427816395e-07	uc001isg.1,uc001ish.1
TCGA-A6-5659-01A-01R-1653-07	ENO1|2023	71276.0	0.00146456376517364	uc001api.1,uc001apj.1,uc001apk.1,uc001apl.1,uc009vmi.1,uc009vmj.1,uc009vmk.1,uc009vml.1,uc009vmm.1
TCGA-A6-5659-01A-01R-1653-07	ENO2|2026	717.0	1.05859074516861e-05	uc001qru.1,uc001qrv.1,uc009zfi.1,uc010sfq.1
TCGA-A6-5659-01A-01R-1653-07	ENO3|2027	25.0	8.11925791711318e-07	uc002gab.3,uc002gac.3,uc010vsr.1,uc010vss.1,uc010vst.1
TCGA-A6-5659-01A-01R-1653-07	ENOPH1|58478	4093.0	7.72142089244269e-05	uc003hmv.2,uc003hmw.2,uc003hmx.2
TCGA-A6-5659-01A-01R-1653-07	ENOSF1|55556	654.89	1.33242779374314e-05	uc002kkt.3,uc002kku.3,uc002kkv.3,uc002kkw.3,uc002kkx.3,uc010dke.2,uc010dkf.2,uc010wyt.1
TCGA-A6-5659-01A-01R-1653-07	ENOX1|55068	75.0	1.07762793580032e-06	uc001uyz.3,uc001uza.3,uc001uzb.3,uc001uzc.3,uc010tfm.1
TCGA-A6-5659-01A-01R-1653-07	ENOX2|10495	3615.0	3.21653163149164e-05	uc004evv.2,uc004evw.2,uc004evx.2,uc004evy.2
TCGA-A6-5659-01A-01R-1653-07	ENPEP|2028	220.0	1.52774884556275e-06	uc003iab.3
TCGA-A6-5659-01A-01R-1653-07	ENPP1|5167	508.0	2.40545711821606e-06	uc003qcy.2,uc011ecf.1
TCGA-A6-5659-01A-01R-1653-07	ENPP2|5168	551.0	7.63888883762134e-06	uc003yor.1,uc003yos.1,uc003yot.1,uc010mdd.1,uc011lic.1
TCGA-A6-5659-01A-01R-1653-07	ENPP3|5169	2412.0	2.74102237114586e-05	uc003qcu.3,uc003qcv.2,uc010kfn.1,uc010kfo.1,uc010kfp.1,uc010kfq.2,uc011ecc.1
TCGA-A6-5659-01A-01R-1653-07	ENPP4|22875	1826.0	1.35667645658496e-05	uc003oxy.2
TCGA-A6-5659-01A-01R-1653-07	ENPP5|59084	452.0	5.44389521178667e-06	uc003oxz.1,uc003oya.1,uc010jzc.1,uc011dvz.1
TCGA-A6-5659-01A-01R-1653-07	ENPP6|133121	6.0	5.34285828023666e-08	uc003iwc.2
TCGA-A6-5659-01A-01R-1653-07	ENPP7|339221	3.0	6.05423303495586e-08	uc002jxa.2
TCGA-A6-5659-01A-01R-1653-07	ENSA|2029	8420.0	0.000246354996977738	uc001evb.2,uc001evc.2,uc001evd.2,uc001eve.2,uc001evf.2,uc001evg.2,uc001evh.2,uc001evi.2,uc009wly.2,uc009wlz.1
TCGA-A6-5659-01A-01R-1653-07	ENTHD1|150350	1.0	1.3234167862003e-08	uc003ayg.2
TCGA-A6-5659-01A-01R-1653-07	ENTPD1|953	1807.0	5.63334281065893e-06	uc001kle.1,uc001klh.3,uc001kli.3,uc009xuz.2,uc009xva.2,uc010qoj.1,uc010qok.1,uc010qol.1,uc010qom.1,uc010qon.1
TCGA-A6-5659-01A-01R-1653-07	ENTPD2|954	675.0	1.22608252124253e-05	uc004ckv.1,uc004ckw.1,uc004ckx.1
TCGA-A6-5659-01A-01R-1653-07	ENTPD3|956	9.0	1.15312020169564e-07	uc003ckd.3,uc010hhy.2
TCGA-A6-5659-01A-01R-1653-07	ENTPD4|9583	414.0	5.66292447803182e-06	uc003xdl.2,uc003xdm.2,uc011kzu.1,uc011kzv.1,uc011kzw.1
TCGA-A6-5659-01A-01R-1653-07	ENTPD5|957	1099.3	1.74295380311278e-05	uc001xpi.2,uc010tuo.1
TCGA-A6-5659-01A-01R-1653-07	ENTPD6|955	17119.0	0.000246512336565943	uc002wuj.2,uc002wuk.2,uc002wul.2,uc002wum.2,uc002wun.2,uc002wuo.2,uc010gdj.1,uc010gdk.1,uc010gdl.1,uc010zsy.1,uc010zsz.1,uc010zta.1,uc010ztb.1,uc010ztc.1,uc010ztd.1
TCGA-A6-5659-01A-01R-1653-07	ENTPD7|57089	650.73	2.58731607372358e-06	uc001kqa.3,uc009xwl.2
TCGA-A6-5659-01A-01R-1653-07	ENTPD8|377841	35.0	6.46694899798895e-07	uc004cmw.2,uc004cmx.2,uc004cmy.2
TCGA-A6-5659-01A-01R-1653-07	ENY2|56943	1712.0	0.000151439903781202	uc003ync.2,uc003ynd.2
TCGA-A6-5659-01A-01R-1653-07	EOMES|8320	10.0	1.38745902478239e-07	uc003cdx.2,uc003cdy.3,uc010hfn.2,uc011axc.1
TCGA-A6-5659-01A-01R-1653-07	EP300|2033	4967.0	1.93357256698878e-05	uc003azl.3
TCGA-A6-5659-01A-01R-1653-07	EP400NL|347918	125.0	1.69776130726998e-06	uc001ujr.2,uc001ujs.3,uc001ujt.2,uc001ujv.2,uc001ujw.1,uc001ujx.1,uc009zyq.2
TCGA-A6-5659-01A-01R-1653-07	EP400|57634	2987.0	1.66424275262061e-05	uc001ujj.1,uc001ujk.2,uc001ujl.2,uc001ujm.2,uc001ujn.2,uc001ujp.2,uc010tbo.1
TCGA-A6-5659-01A-01R-1653-07	EPAS1|2034	3397.0	2.61636352425165e-05	uc002ruv.2,uc002ruw.2
TCGA-A6-5659-01A-01R-1653-07	EPB41L1|2036	4510.0	2.88408295237431e-05	uc002xeu.2,uc002xev.2,uc002xew.2,uc002xex.2,uc002xey.2,uc002xez.2,uc002xfb.2,uc010gfq.2,uc010zvo.1
TCGA-A6-5659-01A-01R-1653-07	EPB41L2|2037	16768.0	0.000174993247063284	uc003qcd.1,uc003qce.1,uc003qcf.1,uc003qcg.1,uc003qch.2,uc003qci.2,uc003qcj.1,uc010kfk.2,uc010kfl.1,uc011eby.1
TCGA-A6-5659-01A-01R-1653-07	EPB41L3|23136	211.0	2.70426579397253e-06	uc002kms.1,uc002kmt.1,uc002kmu.1,uc002kmv.1,uc010dkq.1,uc010dkr.2,uc010dks.1,uc010wze.1,uc010wzf.1,uc010wzg.1,uc010wzh.1
TCGA-A6-5659-01A-01R-1653-07	EPB41L4A|64097	100.0	1.29199654383319e-06	uc003kpp.1,uc003kpu.1,uc003kpv.1,uc003kpw.1
TCGA-A6-5659-01A-01R-1653-07	EPB41L4B|54566	4843.0	4.49711809162941e-05	uc004bdz.1,uc004bea.2
TCGA-A6-5659-01A-01R-1653-07	EPB41L5|57669	1042.0	1.85951347253852e-05	uc002tmg.2,uc002tmh.3,uc010flk.2,uc010fll.2,uc010flm.2
TCGA-A6-5659-01A-01R-1653-07	EPB41|2035	5027.64	3.60591227572334e-05	uc001brg.1,uc001brh.1,uc001bri.1,uc001brj.1,uc001brk.2,uc001brl.1,uc001brm.1,uc009vtk.1,uc009vtl.1,uc009vtm.1,uc009vtn.1
TCGA-A6-5659-01A-01R-1653-07	EPB42|2038	0.0	0	uc001zqz.3,uc001zra.3,uc001zrb.3,uc010bde.2,uc010udm.1
TCGA-A6-5659-01A-01R-1653-07	EPB49|2039	1513.0	2.221780848038e-05	uc010ltl.2,uc010ltn.2,uc010ltq.2,uc011kys.1,uc011kyt.1,uc011kyu.1,uc011kyv.1
TCGA-A6-5659-01A-01R-1653-07	EPC1|80314	1047.0	1.35212973064785e-05	uc001iwg.1,uc001iwh.1,uc001iwi.3,uc009xlt.2
TCGA-A6-5659-01A-01R-1653-07	EPC2|26122	1597.0	1.54359652586636e-05	uc010zbt.1
TCGA-A6-5659-01A-01R-1653-07	EPCAM|4072	61826.0	0.0013517552343481	uc002rvw.2,uc002rvx.2
TCGA-A6-5659-01A-01R-1653-07	EPDR1|54749	3713.0	6.02129544165168e-05	uc003tfp.2,uc003tfq.2,uc010kxh.2
TCGA-A6-5659-01A-01R-1653-07	EPGN|255324	0.0	0	uc003hhw.2,uc003hhx.1,uc003hhy.1,uc003hhz.1,uc003hia.1,uc003hib.1,uc003hic.1,uc010iin.1
TCGA-A6-5659-01A-01R-1653-07	EPHA10|284656	435.0	2.82365324589316e-06	uc001cbt.2,uc001cbu.2,uc001cbv.1,uc001cbw.3,uc009vvh.1,uc009vvi.2
TCGA-A6-5659-01A-01R-1653-07	EPHA1|2041	1738.0	1.82756224548735e-05	uc003wcz.2
TCGA-A6-5659-01A-01R-1653-07	EPHA2|1969	3826.0	3.39699187138099e-05	uc001aya.1,uc010oca.1
TCGA-A6-5659-01A-01R-1653-07	EPHA3|2042	162.0	9.62026784095111e-07	uc003dqx.1,uc003dqy.2,uc010hon.1
TCGA-A6-5659-01A-01R-1653-07	EPHA4|2043	110.0	5.96058075744248e-07	uc002vmq.2,uc002vmr.2,uc010zlm.1,uc010zln.1
TCGA-A6-5659-01A-01R-1653-07	EPHA5|2044	10.0	4.38879327516429e-08	uc003hcx.2,uc003hcy.2,uc003hcz.2,uc003hda.2,uc011cah.1,uc011cai.1
TCGA-A6-5659-01A-01R-1653-07	EPHA6|285220	5.0	8.90084570324831e-08	uc003drp.1,uc003drr.3,uc003drs.3,uc003drt.2,uc010how.1,uc010hox.1,uc011bgo.1,uc011bgp.1
TCGA-A6-5659-01A-01R-1653-07	EPHA7|2045	35.0	2.10031048513753e-07	uc003poe.2,uc003pof.2,uc003pog.3,uc011eac.1
TCGA-A6-5659-01A-01R-1653-07	EPHA8|2046	0.0	0	uc001bfw.2,uc001bfx.1
TCGA-A6-5659-01A-01R-1653-07	EPHB1|2047	132.0	1.12541631435194e-06	uc003eqt.2,uc003equ.2,uc010htz.1,uc011bly.1
TCGA-A6-5659-01A-01R-1653-07	EPHB2|2048	13714.0	9.79171071111144e-05	uc001bge.2,uc001bgf.2,uc009vqj.1,uc010odu.1
TCGA-A6-5659-01A-01R-1653-07	EPHB3|2049	13321.0	0.000110264428777093	uc003foz.2
TCGA-A6-5659-01A-01R-1653-07	EPHB4|2050	12783.0	0.000102532780221371	uc003uwm.1,uc003uwn.1,uc010lhj.1,uc011kkf.1,uc011kkg.1,uc011kkh.1
TCGA-A6-5659-01A-01R-1653-07	EPHB6|2051	39.0	6.12401401238708e-07	uc003wbs.2,uc003wbt.2,uc003wbu.2,uc003wbv.2,uc010lot.1,uc011kst.1,uc011ksu.1
TCGA-A6-5659-01A-01R-1653-07	EPHX1|2052	1855.0	4.20364329269304e-05	uc001hpk.2,uc001hpl.2
TCGA-A6-5659-01A-01R-1653-07	EPHX2|2053	882.0	1.60886425520221e-05	uc003xfu.2,uc003xfv.2,uc010lut.1,uc010luu.2,uc010luv.2,uc010luw.2,uc011lam.1
TCGA-A6-5659-01A-01R-1653-07	EPHX3|79852	8.0	1.68582410517969e-07	uc002nap.2,uc002naq.2
TCGA-A6-5659-01A-01R-1653-07	EPHX4|253152	135.0	3.58795235298905e-06	uc001don.2
TCGA-A6-5659-01A-01R-1653-07	EPM2AIP1|9852	1347.0	6.19971985661451e-06	uc003cgk.2
TCGA-A6-5659-01A-01R-1653-07	EPM2A|7957	287.0	3.62327939556533e-06	uc003qku.2,uc003qkv.2,uc003qkw.2,uc003qkx.2,uc010khr.2
TCGA-A6-5659-01A-01R-1653-07	EPN1|29924	11413.0	0.000163369450880515	uc002qlv.2,uc002qlw.2,uc002qlx.2,uc010etd.2
TCGA-A6-5659-01A-01R-1653-07	EPN2|22905	837.0	8.68818565261616e-06	uc002gvc.2,uc002gvd.3,uc002gve.3,uc002gvf.3,uc002gvg.1,uc002gvh.1,uc002gvj.3,uc010cql.1,uc010vyn.1,uc010vyo.1,uc010vyp.1,uc010vyq.1
TCGA-A6-5659-01A-01R-1653-07	EPN3|55040	398.0	3.68917755419414e-06	uc002ira.3,uc010wms.1,uc010wmt.1,uc010wmu.1
TCGA-A6-5659-01A-01R-1653-07	EPOR|2057	50.0	1.38913103000436e-06	uc002mrh.2,uc002mri.2,uc002mrj.1,uc002mrk.1,uc002mrl.1,uc010xlx.1,uc010xly.1
TCGA-A6-5659-01A-01R-1653-07	EPO|2056	2.0	5.85139075462813e-08	uc003uwi.2,uc011kkc.1
TCGA-A6-5659-01A-01R-1653-07	EPPK1|83481	1157.0	5.26854615540177e-06	uc003zaa.1
TCGA-A6-5659-01A-01R-1653-07	EPR1|8475	1904.77	4.33112609714623e-05	uc002jvj.1
TCGA-A6-5659-01A-01R-1653-07	EPRS|2058	8203.0	5.68042824923996e-05	uc001hly.1,uc001hlz.1,uc009xdt.1,uc010puf.1
TCGA-A6-5659-01A-01R-1653-07	EPS15L1|58513	1478.0	1.67167800931805e-05	uc002ndx.2,uc002ndy.2,uc002ndz.1,uc002nea.1,uc002neb.1,uc002nec.1,uc010eah.1,uc010xpe.1,uc010xpf.1
TCGA-A6-5659-01A-01R-1653-07	EPS15|2060	2818.0	1.97361586433617e-05	uc001csp.3,uc001csq.1,uc001csr.1,uc009vyz.1
TCGA-A6-5659-01A-01R-1653-07	EPS8L1|54869	740.0	1.36707114010243e-05	uc002qis.3,uc002qiu.2,uc002qiv.2,uc002qiw.2,uc010ess.1,uc010est.1,uc010esu.1,uc010yfr.1
TCGA-A6-5659-01A-01R-1653-07	EPS8L2|64787	2696.0	3.76761187963418e-05	uc001lqt.2,uc001lqu.2,uc001lqv.2,uc001lqw.2,uc001lqx.2,uc001lqy.2,uc010qwj.1,uc010qwk.1
TCGA-A6-5659-01A-01R-1653-07	EPS8L3|79574	4958.0	8.23581265733408e-05	uc001dyq.1,uc001dyr.1,uc001dys.1,uc009wfm.1,uc009wfn.1,uc009wfo.1
TCGA-A6-5659-01A-01R-1653-07	EPS8|2059	5088.0	4.7738089832997e-05	uc001rdb.2,uc009zif.2,uc009zig.2,uc010shv.1
TCGA-A6-5659-01A-01R-1653-07	EPSTI1|94240	1114.0	2.80249438048936e-05	uc001uyw.1,uc001uyx.1
TCGA-A6-5659-01A-01R-1653-07	EPT1|85465	4003.96	1.69310481569205e-05	uc010eyl.1,uc010ykz.1
TCGA-A6-5659-01A-01R-1653-07	EPX|8288	3.0	4.02613227996197e-08	uc002ivq.2
TCGA-A6-5659-01A-01R-1653-07	EPYC|1833	11.0	2.71990050897694e-07	uc001tbk.2
TCGA-A6-5659-01A-01R-1653-07	ERAL1|26284	2982.0	6.13245230268332e-05	uc002hcx.1,uc002hcy.1,uc002hcz.1,uc002hda.1,uc002hdb.1
TCGA-A6-5659-01A-01R-1653-07	ERAP1|51752	1706.89	1.18331249598425e-05	uc003kml.2,uc003kmm.2,uc003kmn.2,uc010jbm.1
TCGA-A6-5659-01A-01R-1653-07	ERAP2|64167	616.0	4.06686688155846e-06	uc003kmq.2,uc003kmr.2,uc003kms.2,uc003kmt.2,uc003kmu.2
TCGA-A6-5659-01A-01R-1653-07	ERAS|3266	1.0	3.09386222027366e-08	uc004dky.1
TCGA-A6-5659-01A-01R-1653-07	ERBB2IP|55914	2944.0	1.62470821685495e-05	uc003juh.1,uc003jui.1,uc003juj.1,uc003juk.1,uc003jul.1,uc010iwx.1,uc011cqx.1,uc011cqy.1,uc011cqz.1
TCGA-A6-5659-01A-01R-1653-07	ERBB2|2064	8881.0	7.23667195724266e-05	uc002hsl.2,uc002hsm.2,uc002hsn.1,uc002hso.2,uc002hsp.2,uc010cwa.2,uc010cwb.2,uc010wek.1
TCGA-A6-5659-01A-01R-1653-07	ERBB3|2065	18621.0	0.000170005409714942	uc001sjg.2,uc001sjh.2,uc001sji.2,uc001sjj.1,uc001sjk.2,uc001sjl.2,uc009zoj.2,uc009zok.2,uc010sqb.1,uc010sqc.1
TCGA-A6-5659-01A-01R-1653-07	ERBB4|2066	3.0	1.32024738565031e-08	uc002veg.1,uc002veh.1,uc010fut.1,uc010zji.1,uc010zjj.1
TCGA-A6-5659-01A-01R-1653-07	ERC1|23085	1964.0	8.59815634492092e-06	uc001qiz.2,uc001qja.2,uc001qjb.2,uc001qjc.2,uc001qjd.2,uc001qje.2,uc001qjf.2,uc009zdp.2,uc010sdv.1
TCGA-A6-5659-01A-01R-1653-07	ERC2|26059	2.0	2.02030714058311e-08	uc003dho.1,uc003dhp.1,uc003dhq.1,uc003dhr.1,uc003dht.1
TCGA-A6-5659-01A-01R-1653-07	ERCC1|2067	1777.0	6.28542518595047e-05	uc002pbs.1,uc002pbt.1,uc002pbu.1,uc002pbv.2
TCGA-A6-5659-01A-01R-1653-07	ERCC2|2068	1436.0	2.08791188880039e-05	uc002pbh.2,uc002pbi.2,uc002pbj.2,uc002pbk.2,uc002pbl.3,uc010ejz.2,uc010xxj.1
TCGA-A6-5659-01A-01R-1653-07	ERCC3|2071	2287.0	3.01414994542789e-05	uc002toe.1,uc002tof.1,uc002tog.1,uc002toh.1,uc010flx.1,uc010fly.2,uc010yzh.1
TCGA-A6-5659-01A-01R-1653-07	ERCC4|2072	623.0	3.18847786865539e-06	uc002dce.2,uc010bva.2,uc010uyz.1
TCGA-A6-5659-01A-01R-1653-07	ERCC5|2073	3064.64	2.62946233430751e-05	uc001vpu.1,uc001vpw.2,uc010tjb.1,uc010tjc.1,uc010tjd.1
TCGA-A6-5659-01A-01R-1653-07	ERCC6L|54821	1494.0	1.23939535227112e-05	uc004eap.1,uc004eaq.1
